dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.909771,11.848764,6.237807,3.219481,10.014398,59.199725,0.946356
0.020000,14.948173,11.905430,6.306259,3.422601,10.156005,7.080324,1.002589
0.020000,14.985460,11.967338,6.378530,3.613523,9.546099,-30.495266,1.053527
0.020000,15.021319,12.033970,6.454198,3.783386,8.493153,-52.647290,1.099517
0.020000,15.055494,12.104704,6.532755,3.927886,7.225035,-63.405925,1.140985
0.020000,15.087798,12.178883,6.613663,4.045390,5.875206,-67.491448,1.178372
0.020000,15.118117,12.255860,6.696396,4.136635,4.562216,-65.649492,1.212112
0.020000,15.146403,12.335030,6.780467,4.203543,3.345404,-60.840584,1.242611
0.020000,15.172654,12.415831,6.865426,4.247948,2.220264,-56.257012,1.270234
0.020000,15.196911,12.497770,6.950879,4.272696,1.237396,-49.143404,1.295313
0.020000,15.219239,12.580405,7.036478,4.279919,0.361159,-43.811867,1.318137
0.020000,15.239720,12.663346,7.121909,4.271579,-0.416994,-38.907616,1.338959
0.020000,15.258450,12.746251,7.206904,4.249734,-1.092284,-33.764501,1.358000
0.020000,15.275531,12.828834,7.291236,4.216577,-1.657830,-28.277337,1.375456
0.020000,15.291065,12.910834,7.374693,4.172878,-2.184950,-26.356001,1.391493
0.020000,15.305156,12.992029,7.457102,4.120435,-2.622164,-21.860686,1.406260
0.020000,15.317905,13.072226,7.538307,4.060234,-3.010050,-19.394278,1.419884
0.020000,15.329410,13.151258,7.618172,3.993263,-3.348552,-16.925141,1.432476
0.020000,15.339763,13.228979,7.696579,3.920342,-3.646042,-14.874497,1.444136
0.020000,15.349055,13.305261,7.773425,3.842298,-3.902176,-12.806691,1.454949
0.020000,15.357368,13.379992,7.848617,3.759603,-4.134753,-11.628866,1.464992
0.020000,15.364781,13.453072,7.922071,3.672726,-4.343875,-10.456061,1.474330
0.020000,15.371369,13.524411,7.993714,3.582140,-4.529273,-9.269900,1.483023
0.020000,15.377202,13.593942,8.063489,3.488764,-4.668839,-6.978304,1.491124
0.020000,15.382345,13.661595,8.131337,3.392408,-4.817801,-7.448090,1.498680
0.020000,15.386858,13.727312,8.197210,3.293622,-4.939287,-6.074311,1.505732
0.020000,15.390798,13.791039,8.261058,3.192407,-5.060764,-6.073860,1.512317
0.020000,15.394219,13.852730,8.322844,3.089294,-5.155654,-4.744496,1.518468
