dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.035101,16.959586,0.000650,0.065030,3.251512,162.575619,5.641756
0.020000,11.035101,16.959586,0.003252,0.195091,6.503025,162.575619,5.641842
0.020000,11.036884,16.958255,0.008454,0.325151,6.503025,0.000000,5.642016
0.020000,11.043138,16.953588,0.016258,0.455212,6.503025,-0.000000,5.642278
0.020000,11.051479,16.947368,0.026662,0.585272,6.503025,-0.000000,5.642629
0.020000,11.061909,16.939598,0.039668,0.715333,6.503025,0.000000,5.643071
0.020000,11.074429,16.930279,0.055276,0.845393,6.503025,-0.000000,5.643607
0.020000,11.089042,16.919416,0.073484,0.975454,6.503025,0.000000,5.644239
0.020000,11.105751,16.907012,0.094294,1.105514,6.503025,-0.000000,5.644970
0.020000,11.124559,16.893072,0.117705,1.235575,6.503025,-0.000000,5.645804
0.020000,11.145471,16.877603,0.143717,1.365635,6.503025,0.000000,5.646746
0.020000,11.168491,16.860609,0.172330,1.495696,6.503025,0.000000,5.647799
0.020000,11.193625,16.842098,0.203545,1.625756,6.503025,0.000000,5.648970
0.020000,11.220878,16.822078,0.237360,1.755817,6.503025,0.000000,5.650263
0.020000,11.250256,16.800558,0.273777,1.885877,6.503025,-0.000000,5.651684
0.020000,11.281767,16.777548,0.312795,2.015938,6.503025,0.000000,5.653241
0.020000,11.315419,16.753059,0.354415,2.145998,6.503025,-0.000000,5.654940
0.020000,11.351220,16.727102,0.398635,2.276059,6.503025,-0.000000,5.656790
0.020000,11.389180,16.699692,0.445457,2.406119,6.503025,0.000000,5.658797
0.020000,11.429309,16.670842,0.494880,2.536180,6.503025,-0.000000,5.660971
0.020000,11.471619,16.640570,0.546904,2.666240,6.503025,0.000000,5.663321
0.020000,11.516121,16.608893,0.601530,2.796301,6.503025,0.000000,5.665857
0.020000,11.562830,16.575831,0.658756,2.926361,6.503025,0.000000,5.668589
0.020000,11.611761,16.541404,0.718584,3.056422,6.503025,0.000000,5.671528
0.020000,11.662927,16.505636,0.781013,3.186482,6.503025,-0.000000,5.674686
0.020000,11.716348,16.468552,0.846044,3.316543,6.503025,0.000000,5.678075
0.020000,11.772040,16.430180,0.913675,3.446603,6.503025,-0.000000,5.681708
0.020000,11.830023,16.390550,0.983908,3.576664,6.503025,-0.000000,5.685598
0.020000,11.890320,16.349695,1.056742,3.706724,6.503025,0.000000,5.689759
0.020000,11.952951,16.307650,1.132177,3.836785,6.503025,-0.000000,5.694207
0.020000,12.017941,16.264453,1.210213,3.966845,6.503025,-0.000000,5.698957
0.020000,12.085315,16.220147,1.290850,4.096906,6.503025,0.000000,5.704024
0.020000,12.155102,16.174776,1.374089,4.226966,6.503025,0.000000,5.709426
0.020000,12.227329,16.128389,1.459929,4.357027,6.503025,0.000000,5.715181
0.020000,12.302027,16.081040,1.548370,4.487087,6.503025,0.000000,5.721307
0.020000,12.379229,16.032784,1.639413,4.617148,6.503025,0.000000,5.727822
0.020000,12.458968,15.983685,1.733056,4.747208,6.503025,0.000000,5.734747
0.020000,12.541280,15.933808,1.829301,4.877269,6.503025,0.000000,5.742102
0.020000,12.626203,15.883226,1.928147,5.007329,6.503025,0.000000,5.749909
0.020000,12.713775,15.832014,2.029594,5.137390,6.503025,0.000000,5.758188
0.020000,12.804037,15.780258,2.133642,5.267450,6.503025,0.000000,5.766962
0.020000,12.897031,15.728045,2.240292,5.397511,6.503025,0.000000,5.776253
0.020000,12.992800,15.675472,2.349543,5.527571,6.503025,-0.000000,5.786086
0.020000,13.091389,15.622641,2.461395,5.657632,6.503025,0.000000,5.796482
0.020000,13.192842,15.569663,2.575848,5.787692,6.503025,-0.000000,5.807466
0.020000,13.297206,15.516656,2.692903,5.917753,6.503025,-0.000000,5.819061
0.020000,13.404527,15.463746,2.812558,6.047813,6.503025,0.000000,5.831289
0.020000,13.514851,15.411066,2.934815,6.177874,6.503025,-0.000000,5.844173
0.020000,13.627631,15.359028,3.059023,6.242904,3.251512,-162.575619,5.857662
0.020000,13.741261,15.308474,3.183392,6.194006,-2.444869,-284.819057,5.871568
0.020000,13.854091,15.260158,3.306133,6.080079,-5.696381,-162.575619,5.885678
0.020000,13.965337,15.214373,3.426434,5.950018,-6.503025,-40.332180,5.899870
0.020000,14.074804,15.171128,3.544134,5.819958,-6.503025,0.000000,5.914097
0.020000,14.182442,15.130367,3.659232,5.689897,-6.503025,0.000000,5.928327
0.020000,14.288203,15.092027,3.771729,5.559837,-6.503025,0.000000,5.942528
