dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.893830,10.032310,0.000647,0.064684,3.234181,161.709073,0.002238
0.020000,8.893014,10.032308,0.001462,0.040767,-1.195828,-221.500487,0.001564
0.020000,8.891388,10.032307,0.003089,0.081327,2.028018,161.192325,0.000220
0.020000,8.895871,10.032302,0.007572,0.224178,7.142546,255.726408,6.281399
0.020000,8.903005,10.032280,0.014706,0.356697,6.625926,-25.831029,6.278741
0.020000,8.911958,10.032226,0.023659,0.447642,4.547278,-103.932409,6.275449
0.020000,8.922754,10.032121,0.034456,0.539823,4.609043,3.088276,6.271541
0.020000,8.935419,10.031945,0.047122,0.633333,4.675483,3.322002,6.267042
0.020000,8.949986,10.031673,0.061692,0.728478,4.757252,4.088445,6.261976
0.020000,8.966489,10.031276,0.078199,0.825355,4.843841,4.329423,6.256374
0.020000,8.984965,10.030724,0.096684,0.924254,4.944966,5.056276,6.250268
0.020000,9.005457,10.029981,0.117188,1.025224,5.048496,5.176520,6.243693
0.020000,9.028005,10.029011,0.139757,1.128447,5.161148,5.632599,6.236685
0.020000,9.052654,10.027772,0.164438,1.234049,5.280076,5.946396,6.229284
0.020000,9.079452,10.026221,0.191281,1.342109,5.403039,6.148140,6.221531
0.020000,9.108442,10.024313,0.220334,1.452661,5.527607,6.228392,6.213468
0.020000,9.139673,10.022001,0.251650,1.565815,5.657688,6.504053,6.205137
0.020000,9.173193,10.019234,0.285284,1.681689,5.793681,6.799629,6.196582
0.020000,9.209046,10.015962,0.321286,1.800085,5.919798,6.305853,6.187846
0.020000,9.247278,10.012133,0.359710,1.921203,6.055892,6.804703,6.178974
0.020000,9.287935,10.007695,0.400608,2.044923,6.186020,6.506422,6.170008
0.020000,9.331058,10.002595,0.444031,2.171148,6.311268,6.262395,6.160991
0.020000,9.376689,9.996780,0.490031,2.299991,6.442120,6.542594,6.151965
0.020000,9.424866,9.990198,0.538656,2.431252,6.563080,6.048012,6.142970
0.020000,9.475628,9.982800,0.589954,2.564894,6.682096,5.950808,6.134046
