dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.759094,17.929087,0.000650,0.065030,3.251512,162.575619,5.641756
0.020000,11.759010,17.929150,0.000755,0.005241,-2.989441,-312.047664,5.641842
0.020000,11.760625,17.927945,0.002770,0.100723,4.774072,388.175621,5.642016
0.020000,11.766625,17.923468,0.010257,0.374348,13.681254,445.359100,5.642278
0.020000,11.774626,17.917502,0.020237,0.499002,6.232696,-372.427893,5.642629
0.020000,11.784626,17.910051,0.032708,0.623546,6.227232,-0.273204,5.643071
0.020000,11.796626,17.901119,0.047667,0.747951,6.220243,-0.349425,5.643607
0.020000,11.810626,17.890712,0.065110,0.872193,6.212085,-0.407882,5.644239
0.020000,11.826624,17.878836,0.085035,0.996239,6.202279,-0.490331,5.644970
0.020000,11.844621,17.865497,0.107436,1.120063,6.191203,-0.553792,5.645804
0.020000,11.864617,17.850705,0.132309,1.243636,6.178672,-0.626528,5.646746
0.020000,11.886612,17.834469,0.159648,1.366931,6.164742,-0.696516,5.647799
0.020000,11.910605,17.816798,0.189446,1.489914,6.149173,-0.778431,5.648970
0.020000,11.936597,17.797704,0.221697,1.612560,6.132282,-0.844558,5.650263
0.020000,11.964588,17.777201,0.256394,1.734838,6.113885,-0.919855,5.651684
0.020000,11.994578,17.755301,0.293528,1.856720,6.094111,-0.988704,5.653241
0.020000,12.026567,17.732022,0.333092,1.978166,6.072307,-1.090200,5.654940
0.020000,12.060556,17.707378,0.375075,2.099157,6.049555,-1.137594,5.656790
0.020000,12.096547,17.681390,0.419468,2.219653,6.024801,-1.237721,5.658797
0.020000,12.134540,17.654076,0.466260,2.339622,5.998430,-1.318553,5.660971
0.020000,12.174538,17.625458,0.515441,2.459030,5.970418,-1.400602,5.663321
0.020000,12.216541,17.595561,0.566998,2.577851,5.941030,-1.469377,5.665857
0.020000,12.260551,17.564408,0.620919,2.696038,5.909365,-1.583247,5.668589
0.020000,12.306573,17.532028,0.677190,2.813565,5.876352,-1.650646,5.671528
0.020000,12.354608,17.498449,0.735798,2.930388,5.841152,-1.760017,5.674686
0.020000,12.404659,17.463704,0.796727,3.046477,5.804430,-1.836100,5.678075
0.020000,12.456732,17.427826,0.859963,3.161786,5.765472,-1.947923,5.681708
