dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.019813,13.494441,6.320794,3.108371,-7.680559,-0.298393,6.208010
0.020000,16.078755,13.490223,6.379887,2.954629,-7.687093,-0.326704,6.215468
0.020000,16.134656,13.486630,6.435904,2.800835,-7.689723,-0.131524,6.222534
0.020000,16.187509,13.483597,6.488844,2.647001,-7.691674,-0.097561,6.229207
0.020000,16.237308,13.481064,6.538707,2.493165,-7.691815,-0.007037,6.235487
0.020000,16.284048,13.478970,6.585493,2.339319,-7.692298,-0.024170,6.241374
0.020000,16.327725,13.477263,6.629204,2.185513,-7.690304,0.099724,6.246868
0.020000,16.368336,13.475891,6.669838,2.031740,-7.688641,0.083158,6.251970
0.020000,16.405881,13.474808,6.707399,1.878034,-7.685288,0.167629,6.256682
0.020000,16.440359,13.473968,6.741887,1.724376,-7.682903,0.119271,6.261003
0.020000,16.471768,13.473333,6.773303,1.570795,-7.679088,0.190728,6.264936
0.020000,16.500109,13.472866,6.801648,1.417258,-7.676841,0.112341,6.268480
0.020000,16.525384,13.472534,6.826924,1.263821,-7.671824,0.250877,6.271639
0.020000,16.547591,13.472309,6.849132,1.110414,-7.670346,0.073895,6.274411
0.020000,16.566732,13.472164,6.868274,0.957084,-7.666521,0.191252,6.276799
0.020000,16.582808,13.472077,6.884350,0.803810,-7.663722,0.139925,6.278803
0.020000,16.595820,13.472031,6.897362,0.650595,-7.660748,0.148718,6.280424
0.020000,16.605767,13.472009,6.907310,0.497385,-7.660462,0.014327,6.281663
0.020000,16.612652,13.472002,6.914195,0.344243,-7.657141,0.166044,6.282520
0.020000,16.616474,13.472000,6.918017,0.191111,-7.656593,0.027359,6.282995
0.020000,16.617810,13.472000,6.919353,0.066779,-6.216594,71.999954,6.283162
0.020000,16.618000,13.472000,6.919542,0.009498,-2.864030,167.628214,0.000000
0.020000,16.618000,13.472000,6.919542,0.000000,-0.474910,119.456015,0.000000
