dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.985864,-3.886153,9.441176,11.669052,5.719593,-4.136831,0.140490
0.020000,10.219135,-3.852850,9.676812,11.781773,5.636041,-4.177627,0.143115
0.020000,10.454515,-3.818618,9.914668,11.892804,5.551570,-4.223509,0.145713
0.020000,10.691968,-3.783458,10.154710,12.002130,5.466299,-4.263558,0.148283
0.020000,10.931459,-3.747371,10.396905,12.109735,5.380245,-4.302718,0.150822
0.020000,11.172952,-3.710359,10.641217,12.215601,5.293282,-4.348133,0.153328
0.020000,11.416408,-3.672426,10.887611,12.319713,5.205611,-4.383572,0.155798
0.020000,11.660977,-3.633707,11.135226,12.380710,3.049843,-107.788409,0.158222
0.020000,11.904331,-3.594583,11.381705,12.323960,-2.837524,-294.368315,0.160576
0.020000,12.144326,-3.555431,11.624872,12.158382,-8.278879,-272.067755,0.162841
0.020000,12.380327,-3.516392,11.864081,11.960408,-9.898698,-80.990964,0.165012
0.020000,12.754001,-3.452038,12.243256,18.958753,349.917263,17990.798056,0.177575
0.020000,13.183560,-3.371337,12.680329,21.853670,144.745855,-10258.570400,0.193750
0.020000,13.591287,-3.288157,13.096455,20.806299,-52.368586,-9855.722060,0.208660
0.020000,13.977716,-3.203552,13.492037,19.779123,-51.358763,50.491155,0.222333
0.020000,14.343456,-3.118453,13.867546,18.775450,-50.183666,58.754854,0.234800
0.020000,14.689166,-3.033671,14.223501,17.797719,-48.886537,64.856461,0.246098
0.020000,15.015541,-2.949907,14.560453,16.847629,-47.504496,69.102015,0.256265
0.020000,15.323291,-2.867759,14.878979,15.926266,-46.068172,71.816196,0.265340
0.020000,15.613130,-2.787731,15.179663,15.034211,-44.602734,73.271922,0.273364
0.020000,15.885765,-2.710243,15.463096,14.171652,-43.127983,73.737548,0.280378
0.020000,16.141889,-2.635636,15.729865,13.338463,-41.659427,73.427805,0.286421
0.020000,16.382177,-2.564185,15.980551,12.534292,-40.208575,72.542620,0.291535
0.020000,16.607279,-2.496105,16.215724,11.758619,-38.783629,71.247253,0.295758
0.020000,16.817822,-2.431554,16.435940,11.010808,-37.390552,69.653880,0.299129
0.020000,17.014405,-2.370645,16.641743,10.290159,-36.032457,67.904742,0.301686
0.020000,17.197603,-2.313447,16.833662,9.595935,-34.711213,66.062214,0.303464
0.020000,17.367962,-2.259995,17.012209,8.927390,-33.427210,64.200125,0.304499
0.020000,17.526005,-2.210288,17.177885,8.283796,-32.179700,62.375514,0.304825
0.020000,17.672233,-2.164299,17.331174,7.664451,-30.967248,60.622581,0.304477
0.020000,17.807123,-2.121975,17.472548,7.068694,-29.787849,58.969979,0.303486
0.020000,17.931132,-2.083241,17.602466,6.495912,-28.639131,57.435899,0.301885
0.020000,18.044702,-2.048003,17.721377,5.945540,-27.518575,56.027816,0.299704
0.020000,18.148255,-2.016151,17.829719,5.417071,-26.423458,54.755821,0.296973
0.020000,18.242202,-1.987561,17.927920,4.910045,-25.351310,53.607405,0.293722
0.020000,18.326940,-1.962096,18.016401,4.424055,-24.299497,52.590625,0.289980
0.020000,18.402855,-1.939611,18.095575,3.958739,-23.265824,51.683666,0.285775
0.020000,18.470324,-1.919951,18.165851,3.513777,-22.248072,50.887587,0.281136
0.020000,18.529718,-1.902956,18.227629,3.088886,-21.244557,50.175784,0.276091
0.020000,18.581400,-1.888459,18.281305,2.683812,-20.253717,49.541988,0.270665
0.020000,18.625727,-1.876292,18.327271,2.298326,-19.274260,48.972832,0.264888
0.020000,18.663053,-1.866284,18.365916,1.932218,-18.305411,48.442481,0.258785
0.020000,18.693728,-1.858264,18.397622,1.585287,-17.346582,47.941415,0.252382
0.020000,18.718097,-1.852062,18.422768,1.257337,-16.397496,47.454322,0.245706
0.020000,18.736506,-1.847510,18.441732,0.948171,-15.458274,46.961103,0.238784
0.020000,18.749295,-1.844441,18.454883,0.657586,-14.529261,46.450663,0.231639
0.020000,18.756802,-1.842696,18.462591,0.385365,-13.611067,45.909693,0.224299
0.020000,18.759363,-1.842119,18.465216,0.131273,-12.704574,45.324633,0.216787
0.020000,18.757311,-1.842559,18.467315,0.104944,-1.316455,569.405970,0.209129
0.020000,18.750975,-1.843876,18.473786,0.323566,10.931121,612.378798,0.201349
0.020000,18.740681,-1.845932,18.484284,0.524902,10.066781,-43.217032,0.193470
0.020000,18.726748,-1.848602,18.498470,0.709288,9.219280,-42.375041,0.185516
0.020000,18.709494,-1.851767,18.516012,0.877091,8.390159,-41.456054,0.177510
0.020000,18.689229,-1.855316,18.536586,1.028709,7.580927,-40.461570,0.169474
0.020000,18.666255,-1.859151,18.559878,1.164573,6.793174,-39.387669,0.161431
0.020000,18.640870,-1.863179,18.585580,1.285138,6.028273,-38.245020,0.153400
0.020000,18.613362,-1.867318,18.613398,1.390893,5.287735,-37.026940,0.145402
0.020000,18.584011,-1.871495,18.643045,1.482347,4.572682,-35.752624,0.137458
0.020000,18.553087,-1.875648,18.674246,1.560035,3.884433,-34.412469,0.129585
0.020000,18.520853,-1.879720,18.706736,1.624509,3.223700,-33.036646,0.121804
0.020000,18.487559,-1.883665,18.740263,1.676342,2.591629,-31.603537,0.114129
0.020000,18.453446,-1.887444,18.774585,1.716114,1.988606,-30.151138,0.106580
0.020000,18.418742,-1.891026,18.809474,1.744417,1.415152,-28.672706,0.099170
0.020000,18.383666,-1.894387,18.844711,1.761849,0.871620,-27.176604,0.091916
0.020000,18.348424,-1.897509,18.880091,1.768999,0.357481,-25.706958,0.084831
0.020000,18.313211,-1.900381,18.915420,1.766476,-0.126175,-24.182804,0.077930
0.020000,18.278211,-1.902995,18.950517,1.754856,-0.580966,-22.739523,0.071223
0.020000,18.243597,-1.905351,18.985212,1.734733,-1.006149,-21.259151,0.064723
0.020000,18.209528,-1.907452,19.019345,1.706661,-1.403635,-19.874334,0.058442
0.020000,18.176155,-1.909303,19.052769,1.671203,-1.772905,-18.463466,0.052388
0.020000,18.143617,-1.910914,19.085347,1.628903,-2.114968,-17.103172,0.046573
0.020000,18.112042,-1.912297,19.116952,1.580267,-2.431824,-15.842817,0.041003
0.020000,18.081549,-1.913467,19.147469,1.525801,-2.723269,-14.572218,0.035688
0.020000,18.052245,-1.914439,19.176788,1.465989,-2.990616,-13.367353,0.030635
0.020000,18.024231,-1.915230,19.204814,1.401277,-3.235596,-12.249013,0.025850
0.020000,17.997596,-1.915859,19.231456,1.332104,-3.458674,-11.153883,0.021341
0.020000,17.972423,-1.916343,19.256634,1.258887,-3.660829,-10.107764,0.017111
0.020000,17.948785,-1.916700,19.280274,1.182004,-3.844164,-9.166778,0.013167
